,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
96,U001,200762301,C&S WH associates,2020-04-27 03:54:18.410967400,2020.0,1930778021.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,102276.04,64,,,,12,4,2020,27,4,2020,12,4,2020,25,442,0-15
97,CA02,140106271,LONGO  in,2020-04-19 19:13:34.962162162,2020.0,2960626604.0,2020-04-03 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,8606.846153846154,64,,,,3,4,2020,17,4,2020,7,4,2020,5,1666,0-15
98,CA02,140104423,METRO  us,2020-04-30 16:20:44.465934066,2020.0,2960628851.0,2020-04-17 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,45014.531468531466,64,,,,17,4,2020,1,5,2020,21,4,2020,5,1879,
99,U001,200741174,M B  co,2020-04-02 06:32:51.503176688,2020.0,1930657267.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,5767.83,64,,,,16,3,2020,31,3,2020,16,3,2020,20,1687,0-15
100,CA02,100030194,AMAZO llc,2020-04-06 00:31:55.200000000,2020.0,2960622411.0,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,9841.825174825175,64,,,,18,3,2020,30,3,2020,20,3,2020,5,112,0-15
101,U001,200769623,WAL-MAR trust,2020-04-11 16:21:13.179871793,2020.0,1930720012.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,42379.83,64,,,,30,3,2020,14,4,2020,30,3,2020,32,2990,
102,U001,200592182,DECA in,2020-05-05 07:04:42.927592956,2020.0,1930822583.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,1761.84,64,,,,24,4,2020,9,5,2020,16,4,2020,36,724,
103,U001,200743996,STATER  co,2020-04-06 12:10:00.663083797,2020.0,1930686889.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,94612.03,64,,,,22,3,2020,6,4,2020,22,3,2020,20,2619,0-15
104,U001,200769623,WAL-MAR in,2020-04-27 11:37:21.838237730,2020.0,1930787980.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,22226.35,64,,,,15,4,2020,30,4,2020,15,4,2020,32,2987,
105,U001,200749782,KROG associates,2020-05-10 18:37:33.467460460,2020.0,1930822131.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,88502.01,64,,,,25,4,2020,10,5,2020,25,4,2020,20,1552,0-15
106,U001,200744019,TARG corp,2020-05-18 11:18:26.026352420,2020.0,1930641073.0,2020-03-13 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAGD,1982.06,64,,,,13,3,2020,17,5,2020,13,3,2020,31,2788,0-15
107,U001,200769623,WAL-MAR foundation,2020-05-03 19:28:48.390549377,2020.0,1930804577.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,2326.08,64,,,,21,4,2020,6,5,2020,21,4,2020,32,2986,
108,U001,200705742,DOT us,2020-03-11 10:49:29.379310346,2020.0,1930592413.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,9822.38,64,,,,2,3,2020,17,3,2020,2,3,2020,20,833,
109,U001,200744019,TARG trust,2020-05-27 13:14:47.757456755,2020.0,1930857489.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,29592.42,64,,,,5,5,2020,20,5,2020,5,5,2020,20,2794,0-15
110,U001,200772670,ASSOCIAT associates,2020-04-20 05:31:12.000000000,2020.0,1930739252.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAU5,47903.76,64,,,,3,4,2020,18,4,2020,3,4,2020,46,188,0-15
111,U001,200769623,WAL-MAR corporation,2020-04-05 11:19:54.656554398,2020.0,1930692953.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1898.9,64,,,,24,3,2020,8,4,2020,24,3,2020,32,2985,
112,U001,200900909,SYSCO in,2020-04-24 19:14:09.960154961,2020.0,1930741081.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7524.17,64,,,,3,4,2020,18,4,2020,3,4,2020,20,2763,0-15
113,U001,200424504,M  in,2020-04-27 19:57:02.252100840,2020.0,1930830032.0,2020-04-28 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-15 00:00:00.000000000,NACG,2428.04,64,,,,28,4,2020,15,4,2020,15,4,2020,64,1679,0-15
114,U001,100031704,DELHAIZE trust,2020-06-17 17:23:41.802106859,2020.0,1930794735.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,1176.59,64,,,,16,4,2020,20,6,2020,16,4,2020,31,741,
115,U001,200764795,SYSCO  us,2020-04-24 22:37:55.043478261,2020.0,1930637455.0,2020-03-18 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-18 00:00:00.000000000,NA32,10978.51,64,,,,18,3,2020,19,4,2020,18,3,2020,13,2727,0-15
116,U001,200337148,COAS systems,2020-03-17 02:56:40.315684316,2020.0,1930587342.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,45127.79,64,,,,2,3,2020,17,3,2020,2,3,2020,20,562,0-15
117,U001,200416837,DEC llc,2020-03-19 16:33:58.153846155,2020.0,1930599382.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,398.16,64,,,,4,3,2020,24,3,2020,1,3,2020,36,714,
118,U001,200769623,WAL-MAR llc,2020-03-21 11:10:40.744232782,2020.0,1930623646.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,58726.21,64,,,,9,3,2020,24,3,2020,9,3,2020,32,2988,
119,U001,200726979,BJ'S  associates,2020-03-28 04:55:03.047218396,2020.0,1930645815.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,588.49,64,,,,12,3,2020,27,3,2020,12,3,2020,20,323,0-15
120,U001,200721222,GO us,2020-05-05 13:55:57.400814274,2020.0,1930800642.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,25685.07,64,,,,20,4,2020,5,5,2020,20,4,2020,20,1093,0-15
121,U001,200772595,SAFEW corporation,2020-04-18 16:40:48.200408013,2020.0,1930729101.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,10020.14,64,,,,2,4,2020,17,4,2020,2,4,2020,20,2401,0-15
122,U001,200820380,SMITH'S trust,2020-04-14 16:11:30.965819478,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,48022.97,64,,,,30,3,2020,14,4,2020,30,3,2020,20,2542,0-15
123,U001,200793568,SUPE corporation,2020-05-05 20:49:13.144438170,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,36623.03,64,,,,14,4,2020,29,4,2020,14,4,2020,20,2656,0-15
124,U001,200706844,WINC corp,2020-04-13 12:27:06.514285714,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,64,,,,1,4,2020,16,4,2020,1,4,2020,20,3048,
125,U001,100043975,JAVA co,2020-03-20 03:13:42.857142857,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,64,,,,2,3,2020,17,3,2020,2,3,2020,20,2909,0-15
126,U001,200769623,WAL-MAR llc,2020-04-06 09:27:32.802146005,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,64,,,,25,3,2020,9,4,2020,25,3,2020,32,2988,
127,U001,200762301,C&S WH in,2020-03-26 17:22:59.785279318,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,64,,,,11,3,2020,26,3,2020,11,3,2020,25,447,0-15
128,U001,200769623,WAL-MAR foundation,2020-03-16 21:15:01.610122778,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,64,,,,4,3,2020,19,3,2020,4,3,2020,32,2986,
129,U001,200729290,KROGER ,2020-03-20 02:42:47.174970514,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,64,,,,4,3,2020,19,3,2020,4,3,2020,20,1573,0-15
130,U001,200769623,WAL-MAR us,2020-05-09 17:54:38.341138933,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,64,,,,27,4,2020,12,5,2020,27,4,2020,32,2991,
131,U001,200769623,WAL-MAR us,2020-04-18 19:38:37.574460348,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,64,,,,6,4,2020,21,4,2020,6,4,2020,32,2991,
132,U001,200705372,FR corporation,2020-03-28 23:37:45.368189705,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,64,,,,13,3,2020,28,3,2020,13,3,2020,20,1004,0-15
133,U001,200769623,WAL-MAR llc,2020-04-03 09:27:32.802146005,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,64,,,,22,3,2020,6,4,2020,22,3,2020,32,2988,
134,U001,200742791,QUI in,2020-03-23 17:14:09.773349965,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,64,,,,10,3,2020,25,3,2020,10,3,2020,20,2244,
135,U001,200743996,STATER  corporation,2020-04-14 18:14:27.498194544,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,64,,,,30,3,2020,14,4,2020,30,3,2020,20,2621,0-15
136,U001,200769623,WAL-MAR us,2020-04-18 19:40:51.560712333,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,64,,,,6,4,2020,21,4,2020,6,4,2020,32,2991,
137,U001,200759878,SA corporation,2020-04-23 15:12:53.481305072,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,64,,,,8,4,2020,23,4,2020,8,4,2020,32,2388,0-15
138,U001,200762301,C&S WH us,2020-03-16 16:16:03.032894995,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,64,,,,2,3,2020,17,3,2020,2,3,2020,25,451,
139,U001,200769623,WAL-MAR ,2020-05-25 00:39:59.784269663,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,64,,,,12,5,2020,27,5,2020,12,5,2020,32,2981,
140,U001,100043936,PAPA JO foundation,2020-03-23 01:50:24.000000000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,64,,,,10,3,2020,20,3,2020,10,3,2020,10,2909,0-15
141,U001,200744019,TARG co,2020-04-28 18:07:12.910602164,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,64,,,,5,4,2020,20,4,2020,5,4,2020,20,2787,0-15
142,U001,200794332,COST ,2020-04-16 20:32:22.366646804,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,64,,,,2,4,2020,17,4,2020,2,4,2020,22,618,
143,U001,200740393,LABAT ,2020-03-24 19:00:47.815155279,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,64,,,,3,3,2020,18,3,2020,3,3,2020,20,2909,0-15
144,U001,200769623,WAL-MAR systems,2020-04-01 14:59:40.625129251,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,64,,,,20,3,2020,4,4,2020,20,3,2020,32,2989,
145,U001,200762301,C&S WH co,2020-03-13 01:39:05.576727273,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,64,,,,27,2,2020,13,3,2020,27,2,2020,25,443,0-15
146,U001,200759878,SA in,2020-04-20 01:37:52.123839009,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,64,,,,5,4,2020,20,4,2020,5,4,2020,32,2390,0-15
147,U001,200759878,SA corporation,2020-05-12 19:07:04.951048950,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,64,,,,27,4,2020,12,5,2020,27,4,2020,32,2388,0-15
148,U001,200704858,WAKE llc,2020-03-31 04:56:47.140664961,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,64,,,,16,3,2020,31,3,2020,16,3,2020,20,2957,0-15
149,U001,200762301,C&S WH foundation,2020-03-31 22:29:58.997634529,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,64,,,,16,3,2020,31,3,2020,16,3,2020,25,446,0-15
150,U001,200803720,DEC corporation,2020-05-06 08:25:20.640000000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,64,,,,7,5,2020,11,5,2020,1,5,2020,34,711,
151,U001,200078795,H T H llc,2020-05-20 22:17:09.942857142,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,64,,,,5,5,2020,20,5,2020,5,5,2020,20,1184,0-15
152,U001,200519201,KROGE llc,2020-04-14 10:51:04.959749685,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,64,,,,28,3,2020,12,4,2020,28,3,2020,20,1569,0-15
153,U001,200744019,TARG corp,2020-04-27 22:02:50.586335404,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,64,,,,7,4,2020,22,4,2020,7,4,2020,20,2788,0-15
154,U001,200786288,FAMILY in,2020-04-22 13:44:42.407834692,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,64,,,,8,4,2020,23,4,2020,8,4,2020,25,901,
155,U001,200418007,AM systems,2020-04-19 15:24:42.810810810,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,64,,,,2,4,2020,17,4,2020,2,4,2020,20,101,0-15
156,U001,200466603,SMITH'S systems,2020-04-01 15:05:01.927658611,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,64,,,,18,3,2020,2,4,2020,18,3,2020,20,2541,
157,CA02,140106408,WAL-M associates,2020-04-16 07:31:32.571428572,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,5785.699300699301,64,,,,23,3,2020,2,4,2020,23,3,2020,5,2971,0-15
158,U001,200762301,C&S WH in,2020-06-01 05:55:58.230769706,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,64,,,,1,4,2020,5,6,2020,1,4,2020,31,447,
159,U001,200761734,H E BUT associates,2020-03-24 13:32:08.029090909,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,64,,,,10,3,2020,25,3,2020,10,3,2020,20,1165,
160,U001,200769623,WAL-MAR foundation,2020-03-20 21:15:01.610122778,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,64,,,,8,3,2020,23,3,2020,8,3,2020,32,2986,
161,U001,200769623,WAL-MAR llc,2020-04-30 09:27:32.802146005,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,64,,,,18,4,2020,3,5,2020,18,4,2020,32,2988,
162,U001,200769623,WAL-MAR us,2020-04-05 17:53:15.646121586,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,64,,,,24,3,2020,8,4,2020,24,3,2020,32,2991,
163,U001,200744019,TARG us,2020-05-10 01:25:44.504242847,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,64,,,,21,4,2020,6,5,2020,21,4,2020,20,2795,0-15
164,U001,200726979,BJ'S  systems,2020-03-27 10:16:22.560143947,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,64,,,,12,3,2020,27,3,2020,12,3,2020,20,330,0-15
165,U001,200706844,WINC co,2020-04-17 03:58:28.025262043,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,64,,,,31,3,2020,15,4,2020,31,3,2020,20,3047,0-15
166,U001,200418007,AM us,2020-05-13 04:21:31.272051397,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,64,,,,14,3,2020,18,5,2020,14,3,2020,31,103,
167,U001,200799367,MCL in,2020-04-20 11:24:39.185734322,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,64,,,,31,3,2020,15,4,2020,31,3,2020,20,1819,0-15
168,U001,200772595,SAFEW corporation,2020-04-10 04:02:50.274470924,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,64,,,,25,3,2020,9,4,2020,25,3,2020,20,2401,0-15
169,U001,200759878,SA llc,2020-04-11 00:44:07.690014903,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,64,,,,27,3,2020,11,4,2020,27,3,2020,32,2391,0-15
170,U001,2013,KRAFT F in,2020-04-10 03:16:21.818181814,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,64,,,,28,2,2020,28,2,2020,28,2,2020,63,1528,31-45
171,U001,200726979,BJ'S  in,2020-03-25 02:33:55.392195945,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,64,,,,9,3,2020,24,3,2020,9,3,2020,20,328,0-15
172,U001,200526831,PERISH associates,2020-04-03 07:15:33.726315789,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,64,,,,19,3,2020,3,4,2020,19,3,2020,20,2115,0-15
173,U001,200769623,WAL-MAR llc,2020-05-14 10:58:30.730484767,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,64,,,,2,5,2020,17,5,2020,2,5,2020,32,2988,
174,U001,100031704,DELHAIZE corp,2020-05-19 16:04:07.494072985,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,64,,,,30,4,2020,15,5,2020,30,4,2020,20,735,0-15
175,U001,200769623,WAL-MAR in,2020-03-30 11:35:07.851985745,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,64,,,,18,3,2020,2,4,2020,18,3,2020,32,2987,
176,U001,200020431,DEC systems,2020-03-19 16:31:38.666666668,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,64,,,,4,3,2020,24,3,2020,1,3,2020,36,715,
177,U001,200726979,BJ'S  ,2020-04-18 03:07:40.499018338,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,64,,,,1,4,2020,16,4,2020,1,4,2020,20,322,0-15
178,U001,200769623,WAL-MAR foundation,2020-03-27 19:27:25.695532030,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,64,,,,15,3,2020,30,3,2020,15,3,2020,32,2986,
179,U001,200729942,SA ,2020-05-02 06:23:28.129285720,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,64,,,,17,4,2020,2,5,2020,17,4,2020,20,2384,0-15
180,U001,200705742,DOT systems,2020-05-01 12:18:25.920000000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,64,,,,23,4,2020,8,5,2020,23,4,2020,20,831,
181,U001,200777735,NASH  co,2020-03-27 23:33:01.504306220,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,64,,,,18,3,2020,2,4,2020,18,3,2020,20,1952,
182,U001,200020431,DEC us,2020-03-19 22:13:48.376306621,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,64,,,,7,3,2020,24,3,2020,1,3,2020,36,717,
183,U001,200769623,WAL-MAR corp,2020-04-18 09:05:17.255902258,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,64,,,,6,4,2020,21,4,2020,6,4,2020,32,2984,
184,U001,200759878,SA systems,2020-03-31 12:49:15.500243071,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,64,,,,16,3,2020,31,3,2020,16,3,2020,32,2392,0-15
185,U001,100004536,BAS ,2020-04-27 13:51:39.879320679,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,64,,,,14,4,2020,29,4,2020,14,4,2020,20,247,
186,U001,200769623,WAL-MAR corporation,2020-05-23 13:16:54.413857769,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,64,,,,11,5,2020,26,5,2020,11,5,2020,32,2985,
187,CA02,140104409,LOB in,2020-04-07 09:14:20.637951065,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,166727.52447552446,64,,,,26,3,2020,7,4,2020,28,3,2020,5,1658,0-15
188,U001,200744019,TARG co,2020-04-06 19:26:32.420995538,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,64,,,,16,3,2020,31,3,2020,16,3,2020,20,2787,0-15
189,U001,200769623,WAL-MAR systems,2020-05-05 14:57:26.638877266,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,64,,,,23,4,2020,8,5,2020,23,4,2020,32,2989,
190,CA02,140104423,METRO  corp,2020-04-15 05:40:36.411175029,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,31993.370629370627,64,,,,1,4,2020,11,4,2020,1,4,2020,5,1872,0-15
191,U001,200707822,PUBLI foundation,2020-05-03 16:47:10.847247247,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,64,,,,18,4,2020,3,5,2020,18,4,2020,20,2215,0-15
192,U001,200782669,SYGMA systems,2020-03-28 16:16:49.612908830,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,64,,,,9,3,2020,24,3,2020,9,3,2020,20,2702,0-15
